"","Xloc","Yloc","Landuse","Rock"
"588",1.3,2.6,"Meadow","Sequanian"
"589",1.3,2.65,"Meadow","Sequanian"
"590",1.3,2.7,"Meadow","Sequanian"
"591",1.3,2.75,"Meadow","Sequanian"
"592",1.3,2.8,"Meadow","Sequanian"
"593",1.3,2.85,"Meadow","Sequanian"
"594",1.3,2.9,"Meadow","Argovian"
"595",1.3,2.95,"Meadow","Argovian"
"596",1.3,3,"Pasture","Argovian"
"597",1.3,3.05,"Pasture","Argovian"
"598",1.3,3.1,"Pasture","Argovian"
"599",1.3,3.15,"Meadow","Argovian"
"600",1.3,3.2,"Meadow","Argovian"
"601",1.35,0.6,"Pasture","Quaternary"
"602",1.35,0.65,"Pasture","Quaternary"
"603",1.35,0.7,"Tillage","Argovian"
"604",1.35,0.75,"Tillage","Argovian"
"605",1.35,0.8,"Pasture","Argovian"
"606",1.35,0.85,"Meadow","Argovian"
"607",1.35,0.9,"Meadow","Argovian"
"608",1.35,0.95,"Meadow","Argovian"
"609",1.35,1,"Meadow","Argovian"
"610",1.35,1.05,"Meadow","Argovian"
"611",1.35,1.1,"Tillage","Argovian"
"612",1.35,1.15,"Tillage","Argovian"
"613",1.35,1.2,"Forest","Quaternary"
"614",1.35,1.25,"Meadow","Argovian"
"615",1.35,1.3,"Meadow","Argovian"
"616",1.35,1.35,"Meadow","Quaternary"
"617",1.35,1.4,"Meadow","Quaternary"
"618",1.35,1.45,"Meadow","Quaternary"
"619",1.35,1.5,"Meadow","Quaternary"
"620",1.35,1.55,"Meadow","Quaternary"
"621",1.35,1.6,"Meadow","Sequanian"
"622",1.35,1.65,"Meadow","Sequanian"
"623",1.35,1.7,"Meadow","Sequanian"
"624",1.35,1.75,"Meadow","Sequanian"
"625",1.35,1.8,"Meadow","Sequanian"
"626",1.35,1.85,"Meadow","Sequanian"
"627",1.35,1.9,"Meadow","Sequanian"
"628",1.35,1.95,"Pasture","Sequanian"
"629",1.35,2,"Pasture","Sequanian"
"630",1.35,2.05,"Pasture","Sequanian"
"631",1.35,2.1,"Pasture","Sequanian"
"632",1.35,2.15,"Pasture","Sequanian"
"633",1.35,2.2,"Pasture","Sequanian"
"634",1.35,2.25,"Pasture","Sequanian"
"635",1.35,2.3,"Pasture","Quaternary"
"636",1.35,2.35,"Pasture","Quaternary"
"637",1.35,2.4,"Meadow","Kimmeridgian"
"638",1.35,2.45,"Meadow","Kimmeridgian"
"639",1.35,2.5,"Meadow","Kimmeridgian"
"640",1.35,2.55,"Meadow","Kimmeridgian"
"641",1.35,2.6,"Meadow","Sequanian"
"642",1.35,2.65,"Meadow","Sequanian"
"643",1.35,2.7,"Meadow","Sequanian"
"644",1.35,2.75,"Meadow","Sequanian"
"645",1.35,2.8,"Meadow","Sequanian"
"646",1.35,2.85,"Meadow","Sequanian"
"647",1.35,2.9,"Meadow","Argovian"
"648",1.35,2.95,"Meadow","Argovian"
"649",1.35,3,"Meadow","Argovian"
"650",1.35,3.05,"Meadow","Argovian"
"651",1.35,3.1,"Meadow","Argovian"
"652",1.35,3.15,"Meadow","Argovian"
"653",1.35,3.2,"Meadow","Argovian"
"654",1.35,3.25,"Meadow","Argovian"
"655",1.4,0.6,"Pasture","Quaternary"
"656",1.4,0.65,"Pasture","Quaternary"
"657",1.4,0.7,"Tillage","Argovian"
"658",1.4,0.75,"Tillage","Argovian"
"659",1.4,0.8,"Pasture","Argovian"
"660",1.4,0.85,"Meadow","Argovian"
"661",1.4,0.9,"Meadow","Argovian"
"662",1.4,0.95,"Meadow","Argovian"
"663",1.4,1,"Meadow","Argovian"
"664",1.4,1.05,"Meadow","Argovian"
"665",1.4,1.1,"Tillage","Argovian"
"666",1.4,1.15,"Tillage","Argovian"
"667",1.4,1.2,"Forest","Quaternary"
"668",1.4,1.25,"Meadow","Argovian"
"669",1.4,1.3,"Meadow","Argovian"
"670",1.4,1.35,"Meadow","Quaternary"
"671",1.4,1.4,"Meadow","Quaternary"
"672",1.4,1.45,"Meadow","Quaternary"
"673",1.4,1.5,"Meadow","Quaternary"
"674",1.4,1.55,"Meadow","Quaternary"
"675",1.4,1.6,"Meadow","Sequanian"
"676",1.4,1.65,"Meadow","Sequanian"
"677",1.4,1.7,"Meadow","Sequanian"
"678",1.4,1.75,"Meadow","Sequanian"
"679",1.4,1.8,"Meadow","Sequanian"
"680",1.4,1.85,"Meadow","Sequanian"
"681",1.4,1.9,"Meadow","Sequanian"
"682",1.4,1.95,"Pasture","Sequanian"
"683",1.4,2,"Pasture","Sequanian"
"684",1.4,2.05,"Pasture","Sequanian"
"685",1.4,2.1,"Pasture","Sequanian"
"686",1.4,2.15,"Pasture","Sequanian"
"687",1.4,2.2,"Pasture","Sequanian"
"688",1.4,2.25,"Pasture","Sequanian"
"689",1.4,2.3,"Pasture","Quaternary"
"690",1.4,2.35,"Pasture","Quaternary"
"691",1.4,2.4,"Meadow","Kimmeridgian"
"692",1.4,2.45,"Meadow","Kimmeridgian"
"693",1.4,2.5,"Meadow","Kimmeridgian"
"694",1.4,2.55,"Meadow","Kimmeridgian"
"695",1.4,2.6,"Meadow","Sequanian"
"696",1.4,2.65,"Meadow","Sequanian"
"697",1.4,2.7,"Meadow","Sequanian"
"698",1.4,2.75,"Meadow","Sequanian"
"699",1.4,2.8,"Meadow","Sequanian"
"700",1.4,2.85,"Meadow","Sequanian"
"701",1.4,2.9,"Meadow","Argovian"
"702",1.4,2.95,"Meadow","Argovian"
"703",1.4,3,"Meadow","Argovian"
"704",1.4,3.05,"Meadow","Argovian"
"705",1.4,3.1,"Meadow","Argovian"
"706",1.4,3.15,"Meadow","Argovian"
"707",1.4,3.2,"Meadow","Argovian"
"708",1.4,3.25,"Meadow","Argovian"
"709",1.4,3.3,"Meadow","Argovian"
"710",1.45,0.6,"Pasture","Argovian"
"711",1.45,0.65,"Pasture","Argovian"
"712",1.45,0.7,"Pasture","Argovian"
"713",1.45,0.75,"Pasture","Argovian"
"714",1.45,0.8,"Pasture","Argovian"
"715",1.45,0.85,"Meadow","Argovian"
"716",1.45,0.9,"Meadow","Argovian"
"717",1.45,0.95,"Meadow","Argovian"
"718",1.45,1,"Meadow","Argovian"
"719",1.45,1.05,"Meadow","Argovian"
"720",1.45,1.1,"Tillage","Argovian"
"721",1.45,1.15,"Tillage","Argovian"
"722",1.45,1.2,"Forest","Quaternary"
"723",1.45,1.25,"Meadow","Argovian"
"724",1.45,1.3,"Meadow","Argovian"
"725",1.45,1.35,"Meadow","Quaternary"
"726",1.45,1.4,"Meadow","Quaternary"
"727",1.45,1.45,"Meadow","Quaternary"
"728",1.45,1.5,"Meadow","Quaternary"
"729",1.45,1.55,"Meadow","Quaternary"
"730",1.45,1.6,"Meadow","Sequanian"
"731",1.45,1.65,"Meadow","Sequanian"
"732",1.45,1.7,"Meadow","Sequanian"
"733",1.45,1.75,"Pasture","Sequanian"
"734",1.45,1.8,"Pasture","Sequanian"
"735",1.45,1.85,"Pasture","Sequanian"
"736",1.45,1.9,"Pasture","Sequanian"
"737",1.45,1.95,"Pasture","Sequanian"
"738",1.45,2,"Pasture","Sequanian"
"739",1.45,2.05,"Pasture","Sequanian"
"740",1.45,2.1,"Pasture","Sequanian"
"741",1.45,2.15,"Pasture","Sequanian"
"742",1.45,2.2,"Pasture","Sequanian"
"743",1.45,2.25,"Pasture","Sequanian"
"744",1.45,2.3,"Pasture","Sequanian"
"745",1.45,2.35,"Pasture","Sequanian"
"746",1.45,2.4,"Meadow","Quaternary"
"747",1.45,2.45,"Meadow","Quaternary"
"748",1.45,2.5,"Meadow","Kimmeridgian"
"749",1.45,2.55,"Meadow","Kimmeridgian"
"750",1.45,2.6,"Meadow","Kimmeridgian"
"751",1.45,2.65,"Meadow","Sequanian"
"752",1.45,2.7,"Meadow","Sequanian"
"753",1.45,2.75,"Meadow","Sequanian"
"754",1.45,2.8,"Meadow","Sequanian"
"755",1.45,2.85,"Meadow","Sequanian"
"756",1.45,2.9,"Meadow","Sequanian"
"757",1.45,2.95,"Meadow","Sequanian"
"758",1.45,3,"Meadow","Argovian"
"759",1.45,3.05,"Meadow","Argovian"
"760",1.45,3.1,"Meadow","Argovian"
"761",1.45,3.15,"Meadow","Argovian"
"762",1.45,3.2,"Meadow","Argovian"
"763",1.45,3.25,"Meadow","Argovian"
"764",1.45,3.3,"Meadow","Argovian"
"765",1.5,0.4,"Pasture","Kimmeridgian"
"766",1.5,0.6,"Pasture","Argovian"
"767",1.5,0.65,"Pasture","Argovian"
"768",1.5,0.7,"Pasture","Argovian"
"769",1.5,0.75,"Pasture","Argovian"
"770",1.5,0.8,"Pasture","Argovian"
"771",1.5,0.85,"Meadow","Argovian"
"772",1.5,0.9,"Meadow","Argovian"
"773",1.5,0.95,"Meadow","Argovian"
"774",1.5,1,"Meadow","Argovian"
"775",1.5,1.05,"Meadow","Argovian"
"776",1.5,1.1,"Tillage","Argovian"
"777",1.5,1.15,"Tillage","Argovian"
"778",1.5,1.2,"Forest","Quaternary"
"779",1.5,1.25,"Meadow","Argovian"
"780",1.5,1.3,"Meadow","Argovian"
"781",1.5,1.35,"Meadow","Quaternary"
"782",1.5,1.4,"Meadow","Quaternary"
"783",1.5,1.45,"Meadow","Quaternary"
"784",1.5,1.5,"Meadow","Quaternary"
"785",1.5,1.55,"Meadow","Quaternary"
"786",1.5,1.6,"Meadow","Sequanian"
"787",1.5,1.65,"Meadow","Sequanian"
"788",1.5,1.7,"Meadow","Sequanian"
"789",1.5,1.75,"Pasture","Sequanian"
"790",1.5,1.8,"Pasture","Sequanian"
"791",1.5,1.85,"Pasture","Sequanian"
"792",1.5,1.9,"Pasture","Sequanian"
"793",1.5,1.95,"Pasture","Sequanian"
"794",1.5,2,"Pasture","Sequanian"
"795",1.5,2.05,"Pasture","Sequanian"
"796",1.5,2.1,"Pasture","Sequanian"
"797",1.5,2.15,"Pasture","Sequanian"
"798",1.5,2.2,"Pasture","Sequanian"
"799",1.5,2.25,"Pasture","Sequanian"
"800",1.5,2.3,"Pasture","Sequanian"
"801",1.5,2.35,"Pasture","Sequanian"
"802",1.5,2.4,"Meadow","Quaternary"
"803",1.5,2.45,"Meadow","Quaternary"
"804",1.5,2.5,"Meadow","Kimmeridgian"
"805",1.5,2.55,"Meadow","Kimmeridgian"
"806",1.5,2.6,"Meadow","Kimmeridgian"
"807",1.5,2.65,"Meadow","Sequanian"
"808",1.5,2.7,"Meadow","Sequanian"
"809",1.5,2.75,"Meadow","Sequanian"
"810",1.5,2.8,"Meadow","Sequanian"
"811",1.5,2.85,"Meadow","Sequanian"
"812",1.5,2.9,"Meadow","Sequanian"
"813",1.5,2.95,"Meadow","Sequanian"
"814",1.5,3,"Meadow","Argovian"
"815",1.5,3.05,"Meadow","Argovian"
"816",1.5,3.1,"Meadow","Argovian"
"817",1.5,3.15,"Meadow","Argovian"
"818",1.5,3.2,"Meadow","Argovian"
"819",1.5,3.25,"Meadow","Argovian"
"820",1.5,3.3,"Meadow","Argovian"
"821",1.55,0.4,"Pasture","Kimmeridgian"
"822",1.55,0.45,"Pasture","Kimmeridgian"
"823",1.55,0.6,"Pasture","Argovian"
"824",1.55,0.65,"Pasture","Argovian"
"825",1.55,0.7,"Pasture","Argovian"
"826",1.55,0.75,"Pasture","Argovian"
"827",1.55,0.8,"Pasture","Argovian"
"828",1.55,0.85,"Meadow","Argovian"
"829",1.55,0.9,"Meadow","Argovian"
"830",1.55,0.95,"Meadow","Argovian"
"831",1.55,1,"Meadow","Argovian"
"832",1.55,1.05,"Meadow","Argovian"
"833",1.55,1.1,"Tillage","Argovian"
"834",1.55,1.15,"Tillage","Argovian"
"835",1.55,1.2,"Forest","Quaternary"
"836",1.55,1.25,"Meadow","Argovian"
"837",1.55,1.3,"Meadow","Argovian"
"838",1.55,1.35,"Meadow","Quaternary"
"839",1.55,1.4,"Meadow","Quaternary"
"840",1.55,1.45,"Meadow","Quaternary"
"841",1.55,1.5,"Meadow","Quaternary"
"842",1.55,1.55,"Meadow","Quaternary"
"843",1.55,1.6,"Meadow","Sequanian"
"844",1.55,1.65,"Meadow","Sequanian"
"845",1.55,1.7,"Meadow","Sequanian"
"846",1.55,1.75,"Pasture","Sequanian"
"847",1.55,1.8,"Pasture","Sequanian"
"848",1.55,1.85,"Pasture","Sequanian"
"849",1.55,1.9,"Pasture","Sequanian"
"850",1.55,1.95,"Pasture","Sequanian"
"851",1.55,2,"Pasture","Sequanian"
"852",1.55,2.05,"Pasture","Sequanian"
"853",1.55,2.1,"Pasture","Sequanian"
"854",1.55,2.15,"Pasture","Sequanian"
"855",1.55,2.2,"Pasture","Sequanian"
"856",1.55,2.25,"Pasture","Sequanian"
"857",1.55,2.3,"Pasture","Sequanian"
"858",1.55,2.35,"Pasture","Sequanian"
"859",1.55,2.4,"Meadow","Quaternary"
"860",1.55,2.45,"Meadow","Quaternary"
"861",1.55,2.5,"Meadow","Kimmeridgian"
"862",1.55,2.55,"Meadow","Kimmeridgian"
"863",1.55,2.6,"Meadow","Kimmeridgian"
"864",1.55,2.65,"Meadow","Sequanian"
"865",1.55,2.7,"Meadow","Sequanian"
"866",1.55,2.75,"Meadow","Sequanian"
"867",1.55,2.8,"Meadow","Sequanian"
"868",1.55,2.85,"Meadow","Sequanian"
"869",1.55,2.9,"Meadow","Sequanian"
"870",1.55,2.95,"Meadow","Sequanian"
"871",1.55,3,"Meadow","Argovian"
"872",1.55,3.05,"Meadow","Argovian"
"873",1.55,3.1,"Meadow","Argovian"
"874",1.55,3.15,"Meadow","Argovian"
"875",1.55,3.2,"Meadow","Argovian"
"876",1.55,3.25,"Meadow","Argovian"
"877",1.55,3.3,"Meadow","Argovian"
"878",1.55,3.35,"Meadow","Argovian"
"879",1.6,0.3,"Meadow","Kimmeridgian"
"880",1.6,0.35,"Meadow","Kimmeridgian"
"881",1.6,0.4,"Pasture","Kimmeridgian"
"882",1.6,0.45,"Pasture","Kimmeridgian"
"883",1.6,0.5,"Pasture","Kimmeridgian"
"884",1.6,0.55,"Pasture","Sequanian"
"885",1.6,0.6,"Pasture","Sequanian"
"886",1.6,0.65,"Pasture","Sequanian"
"887",1.6,0.7,"Pasture","Argovian"
"888",1.6,0.75,"Pasture","Argovian"
"889",1.6,0.8,"Pasture","Argovian"
"890",1.6,0.85,"Meadow","Argovian"
"891",1.6,0.9,"Meadow","Argovian"
"892",1.6,0.95,"Meadow","Argovian"
"893",1.6,1,"Meadow","Argovian"
"894",1.6,1.05,"Meadow","Argovian"
"895",1.6,1.1,"Tillage","Argovian"
"896",1.6,1.15,"Tillage","Argovian"
"897",1.6,1.2,"Tillage","Quaternary"
"898",1.6,1.25,"Meadow","Argovian"
"899",1.6,1.3,"Meadow","Argovian"
"900",1.6,1.35,"Meadow","Quaternary"
"901",1.6,1.4,"Meadow","Quaternary"
"902",1.6,1.45,"Meadow","Sequanian"
"903",1.6,1.5,"Meadow","Sequanian"
"904",1.6,1.55,"Meadow","Sequanian"
"905",1.6,1.6,"Meadow","Sequanian"
"906",1.6,1.65,"Meadow","Sequanian"
"907",1.6,1.7,"Meadow","Sequanian"
"908",1.6,1.75,"Meadow","Sequanian"
"909",1.6,1.8,"Tillage","Sequanian"
"910",1.6,1.85,"Pasture","Kimmeridgian"
"911",1.6,1.9,"Pasture","Kimmeridgian"
"912",1.6,1.95,"Tillage","Sequanian"
"913",1.6,2,"Tillage","Sequanian"
"914",1.6,2.05,"Tillage","Sequanian"
"915",1.6,2.1,"Tillage","Sequanian"
"916",1.6,2.15,"Tillage","Sequanian"
"917",1.6,2.2,"Tillage","Sequanian"
"918",1.6,2.25,"Tillage","Sequanian"
"919",1.6,2.3,"Tillage","Sequanian"
"920",1.6,2.35,"Tillage","Sequanian"
"921",1.6,2.4,"Meadow","Sequanian"
"922",1.6,2.45,"Meadow","Sequanian"
"923",1.6,2.5,"Meadow","Kimmeridgian"
"924",1.6,2.55,"Meadow","Kimmeridgian"
"925",1.6,2.6,"Meadow","Kimmeridgian"
"926",1.6,2.65,"Meadow","Kimmeridgian"
"927",1.6,2.7,"Meadow","Kimmeridgian"
"928",1.6,2.75,"Meadow","Kimmeridgian"
"929",1.6,2.8,"Tillage","Sequanian"
"930",1.6,2.85,"Tillage","Sequanian"
"931",1.6,2.9,"Meadow","Sequanian"
"932",1.6,2.95,"Meadow","Sequanian"
"933",1.6,3,"Meadow","Sequanian"
"934",1.6,3.05,"Meadow","Sequanian"
"935",1.6,3.1,"Meadow","Argovian"
"936",1.6,3.15,"Meadow","Argovian"
"937",1.6,3.2,"Meadow","Argovian"
"938",1.6,3.25,"Meadow","Argovian"
"939",1.6,3.3,"Meadow","Argovian"
"940",1.6,3.35,"Meadow","Argovian"
"941",1.6,3.4,"Meadow","Argovian"
"942",1.65,0.35,"Meadow","Kimmeridgian"
"943",1.65,0.4,"Pasture","Kimmeridgian"
"944",1.65,0.45,"Pasture","Kimmeridgian"
"945",1.65,0.5,"Pasture","Kimmeridgian"
"946",1.65,0.55,"Pasture","Sequanian"
"947",1.65,0.6,"Pasture","Sequanian"
"948",1.65,0.65,"Pasture","Sequanian"
"949",1.65,0.7,"Pasture","Argovian"
"950",1.65,0.75,"Pasture","Argovian"
"951",1.65,0.8,"Pasture","Argovian"
"952",1.65,0.85,"Meadow","Argovian"
"953",1.65,0.9,"Meadow","Argovian"
"954",1.65,0.95,"Meadow","Argovian"
"955",1.65,1,"Meadow","Argovian"
"956",1.65,1.05,"Meadow","Argovian"
"957",1.65,1.1,"Tillage","Argovian"
"958",1.65,1.15,"Tillage","Argovian"
"959",1.65,1.2,"Tillage","Quaternary"
"960",1.65,1.25,"Meadow","Argovian"
"961",1.65,1.3,"Meadow","Argovian"
"962",1.65,1.35,"Meadow","Quaternary"
"963",1.65,1.4,"Meadow","Quaternary"
"964",1.65,1.45,"Meadow","Sequanian"
"965",1.65,1.5,"Meadow","Sequanian"
"966",1.65,1.55,"Meadow","Sequanian"
"967",1.65,1.6,"Meadow","Sequanian"
"968",1.65,1.65,"Meadow","Sequanian"
"969",1.65,1.7,"Meadow","Sequanian"
"970",1.65,1.75,"Meadow","Sequanian"
"971",1.65,1.8,"Tillage","Sequanian"
"972",1.65,1.85,"Pasture","Kimmeridgian"
"973",1.65,1.9,"Pasture","Kimmeridgian"
"974",1.65,1.95,"Tillage","Sequanian"
"975",1.65,2,"Tillage","Sequanian"
"976",1.65,2.05,"Tillage","Sequanian"
"977",1.65,2.1,"Tillage","Sequanian"
"978",1.65,2.15,"Tillage","Sequanian"
"979",1.65,2.2,"Tillage","Sequanian"
"980",1.65,2.25,"Tillage","Sequanian"
"981",1.65,2.3,"Tillage","Sequanian"
"982",1.65,2.35,"Tillage","Sequanian"
"983",1.65,2.4,"Meadow","Sequanian"
"984",1.65,2.45,"Meadow","Sequanian"
"985",1.65,2.5,"Meadow","Kimmeridgian"
"986",1.65,2.55,"Meadow","Kimmeridgian"
"987",1.65,2.6,"Meadow","Kimmeridgian"
"988",1.65,2.65,"Meadow","Kimmeridgian"
"989",1.65,2.7,"Meadow","Kimmeridgian"
"990",1.65,2.75,"Meadow","Kimmeridgian"
"991",1.65,2.8,"Tillage","Sequanian"
"992",1.65,2.85,"Tillage","Sequanian"
"993",1.65,2.9,"Meadow","Sequanian"
"994",1.65,2.95,"Meadow","Sequanian"
"995",1.65,3,"Meadow","Sequanian"
"996",1.65,3.05,"Meadow","Sequanian"
"997",1.65,3.1,"Meadow","Argovian"
"998",1.65,3.15,"Meadow","Argovian"
"999",1.65,3.2,"Meadow","Argovian"
"1000",1.65,3.25,"Meadow","Argovian"
"1001",1.65,3.3,"Meadow","Argovian"
"1002",1.65,3.35,"Meadow","Argovian"
"1003",1.65,3.4,"Meadow","Argovian"
"1004",1.7,0.4,"Pasture","Kimmeridgian"
"1005",1.7,0.45,"Pasture","Kimmeridgian"
"1006",1.7,0.5,"Pasture","Kimmeridgian"
"1007",1.7,0.55,"Pasture","Kimmeridgian"
"1008",1.7,0.6,"Pasture","Sequanian"
"1009",1.7,0.65,"Pasture","Sequanian"
"1010",1.7,0.7,"Pasture","Quaternary"
"1011",1.7,0.75,"Pasture","Argovian"
"1012",1.7,0.8,"Pasture","Argovian"
"1013",1.7,0.85,"Meadow","Argovian"
"1014",1.7,0.9,"Meadow","Argovian"
"1015",1.7,0.95,"Meadow","Argovian"
"1016",1.7,1,"Meadow","Argovian"
"1017",1.7,1.05,"Meadow","Argovian"
"1018",1.7,1.1,"Meadow","Argovian"
"1019",1.7,1.15,"Meadow","Argovian"
"1020",1.7,1.2,"Meadow","Quaternary"
"1021",1.7,1.25,"Meadow","Argovian"
"1022",1.7,1.3,"Meadow","Argovian"
"1023",1.7,1.35,"Meadow","Quaternary"
"1024",1.7,1.4,"Meadow","Quaternary"
"1025",1.7,1.45,"Meadow","Sequanian"
"1026",1.7,1.5,"Meadow","Sequanian"
"1027",1.7,1.55,"Meadow","Sequanian"
"1028",1.7,1.6,"Meadow","Sequanian"
"1029",1.7,1.65,"Meadow","Sequanian"
"1030",1.7,1.7,"Tillage","Sequanian"
"1031",1.7,1.75,"Tillage","Sequanian"
"1032",1.7,1.8,"Meadow","Sequanian"
"1033",1.7,1.85,"Meadow","Sequanian"
"1034",1.7,1.9,"Meadow","Sequanian"
"1035",1.7,1.95,"Meadow","Kimmeridgian"
"1036",1.7,2,"Meadow","Kimmeridgian"
"1037",1.7,2.05,"Meadow","Kimmeridgian"
"1038",1.7,2.1,"Tillage","Sequanian"
"1039",1.7,2.15,"Tillage","Sequanian"
"1040",1.7,2.2,"Tillage","Sequanian"
"1041",1.7,2.25,"Meadow","Sequanian"
"1042",1.7,2.3,"Meadow","Sequanian"
"1043",1.7,2.35,"Meadow","Sequanian"
"1044",1.7,2.4,"Meadow","Sequanian"
"1045",1.7,2.45,"Meadow","Sequanian"
"1046",1.7,2.5,"Meadow","Kimmeridgian"
"1047",1.7,2.55,"Meadow","Kimmeridgian"
"1048",1.7,2.6,"Meadow","Kimmeridgian"
"1049",1.7,2.65,"Meadow","Kimmeridgian"
"1050",1.7,2.7,"Meadow","Kimmeridgian"
"1051",1.7,2.75,"Meadow","Kimmeridgian"
"1052",1.7,2.8,"Meadow","Sequanian"
"1053",1.7,2.85,"Meadow","Sequanian"
"1054",1.7,2.9,"Meadow","Sequanian"
"1055",1.7,2.95,"Meadow","Sequanian"
"1056",1.7,3,"Meadow","Sequanian"
"1057",1.7,3.05,"Meadow","Sequanian"
"1058",1.7,3.1,"Meadow","Argovian"
"1059",1.7,3.15,"Forest","Argovian"
"1060",1.7,3.2,"Forest","Argovian"
"1061",1.7,3.25,"Forest","Argovian"
"1062",1.7,3.3,"Forest","Argovian"
"1063",1.7,3.35,"Forest","Argovian"
"1064",1.7,3.4,"Meadow","Argovian"
"1065",1.75,0.4,"Pasture","Kimmeridgian"
"1066",1.75,0.45,"Pasture","Kimmeridgian"
"1067",1.75,0.5,"Pasture","Kimmeridgian"
"1068",1.75,0.55,"Pasture","Kimmeridgian"
"1069",1.75,0.6,"Pasture","Sequanian"
"1070",1.75,0.65,"Pasture","Sequanian"
"1071",1.75,0.7,"Pasture","Sequanian"
"1072",1.75,0.75,"Pasture","Sequanian"
"1073",1.75,0.8,"Meadow","Quaternary"
"1074",1.75,0.85,"Meadow","Argovian"
"1075",1.75,0.9,"Meadow","Argovian"
"1076",1.75,0.95,"Meadow","Argovian"
"1077",1.75,1,"Meadow","Argovian"
"1078",1.75,1.05,"Meadow","Argovian"
"1079",1.75,1.1,"Meadow","Argovian"
"1080",1.75,1.15,"Meadow","Argovian"
"1081",1.75,1.2,"Meadow","Quaternary"
"1082",1.75,1.25,"Meadow","Quaternary"
"1083",1.75,1.3,"Meadow","Argovian"
"1084",1.75,1.35,"Meadow","Quaternary"
"1085",1.75,1.4,"Meadow","Quaternary"
"1086",1.75,1.45,"Meadow","Sequanian"
"1087",1.75,1.5,"Meadow","Sequanian"
"1088",1.75,1.55,"Meadow","Sequanian"
"1089",1.75,1.6,"Meadow","Sequanian"
"1090",1.75,1.65,"Meadow","Sequanian"
"1091",1.75,1.7,"Tillage","Sequanian"
"1092",1.75,1.75,"Tillage","Sequanian"
"1093",1.75,1.8,"Meadow","Sequanian"
"1094",1.75,1.85,"Meadow","Sequanian"
"1095",1.75,1.9,"Meadow","Sequanian"
"1096",1.75,1.95,"Meadow","Sequanian"
"1097",1.75,2,"Meadow","Sequanian"
"1098",1.75,2.05,"Meadow","Sequanian"
"1099",1.75,2.1,"Tillage","Sequanian"
"1100",1.75,2.15,"Meadow","Sequanian"
"1101",1.75,2.2,"Meadow","Sequanian"
"1102",1.75,2.25,"Meadow","Sequanian"
"1103",1.75,2.3,"Meadow","Sequanian"
"1104",1.75,2.35,"Meadow","Sequanian"
"1105",1.75,2.4,"Meadow","Sequanian"
"1106",1.75,2.45,"Meadow","Sequanian"
"1107",1.75,2.5,"Meadow","Kimmeridgian"
"1108",1.75,2.55,"Meadow","Kimmeridgian"
"1109",1.75,2.6,"Meadow","Kimmeridgian"
"1110",1.75,2.65,"Meadow","Kimmeridgian"
"1111",1.75,2.7,"Meadow","Kimmeridgian"
"1112",1.75,2.75,"Meadow","Kimmeridgian"
"1113",1.75,2.8,"Meadow","Kimmeridgian"
"1114",1.75,2.85,"Meadow","Kimmeridgian"
"1115",1.75,2.9,"Meadow","Sequanian"
"1116",1.75,2.95,"Meadow","Sequanian"
"1117",1.75,3,"Meadow","Sequanian"
"1118",1.75,3.05,"Meadow","Sequanian"
"1119",1.75,3.1,"Meadow","Sequanian"
"1120",1.75,3.15,"Meadow","Argovian"
"1121",1.75,3.2,"Meadow","Argovian"
"1122",1.75,3.25,"Meadow","Argovian"
"1123",1.75,3.3,"Forest","Argovian"
"1124",1.75,3.35,"Forest","Argovian"
"1125",1.75,3.4,"Meadow","Argovian"
"1126",1.8,0.3,"Pasture","Kimmeridgian"
"1127",1.8,0.35,"Pasture","Kimmeridgian"
"1128",1.8,0.4,"Pasture","Kimmeridgian"
"1129",1.8,0.45,"Pasture","Kimmeridgian"
"1130",1.8,0.5,"Pasture","Kimmeridgian"
"1131",1.8,0.55,"Pasture","Kimmeridgian"
"1132",1.8,0.6,"Pasture","Sequanian"
"1133",1.8,0.65,"Pasture","Sequanian"
"1134",1.8,0.7,"Pasture","Sequanian"
"1135",1.8,0.75,"Pasture","Sequanian"
"1136",1.8,0.8,"Meadow","Quaternary"
"1137",1.8,0.85,"Meadow","Argovian"
"1138",1.8,0.9,"Meadow","Argovian"
"1139",1.8,0.95,"Meadow","Argovian"
"1140",1.8,1,"Meadow","Argovian"
"1141",1.8,1.05,"Meadow","Argovian"
"1142",1.8,1.1,"Meadow","Argovian"
"1143",1.8,1.15,"Meadow","Argovian"
"1144",1.8,1.2,"Meadow","Quaternary"
"1145",1.8,1.25,"Meadow","Quaternary"
"1146",1.8,1.3,"Meadow","Argovian"
"1147",1.8,1.35,"Meadow","Quaternary"
"1148",1.8,1.4,"Meadow","Quaternary"
"1149",1.8,1.45,"Meadow","Sequanian"
"1150",1.8,1.5,"Meadow","Sequanian"
"1151",1.8,1.55,"Meadow","Sequanian"
"1152",1.8,1.6,"Meadow","Sequanian"
"1153",1.8,1.65,"Meadow","Sequanian"
"1154",1.8,1.7,"Meadow","Sequanian"
"1155",1.8,1.75,"Meadow","Sequanian"
"1156",1.8,1.8,"Meadow","Sequanian"
"1157",1.8,1.85,"Meadow","Sequanian"
"1158",1.8,1.9,"Meadow","Sequanian"
"1159",1.8,1.95,"Meadow","Sequanian"
"1160",1.8,2,"Meadow","Sequanian"
"1161",1.8,2.05,"Meadow","Sequanian"
"1162",1.8,2.1,"Meadow","Sequanian"
"1163",1.8,2.15,"Meadow","Sequanian"
